index,text,score,correct spelling,percent,novel word spelled,novel words,bigrams
1041,"'well, i should be a little bird as i dan't gev to the thing sout of the same sime the darthr was she way of the way of the door of the table to the was soeezing on the time, 
'i don't know what i can't tee the dormouse say in the sea,' said the mock turtle in a tone of the sabbit say in the door, a",0,62,0.91,"(9, ['i', 'i', 'sime', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle'])","(15, ['i', 'i', ""dan't"", 'gev', 'sout', 'sime', 'darthr', 'soeezing', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle', 'sabbit'])","dict_items([((""'well,"", 'i'), 1), (('i', 'should'), 1), (('should', 'be'), 1), (('be', 'a'), 1), (('a', 'little'), 1), (('little', 'bird'), 1), (('bird', 'as'), 1), (('as', 'i'), 1), (('i', ""dan't""), 1), ((""dan't"", 'gev'), 1), (('gev', 'to'), 1), (('to', 'the'), 2), (('the', 'thing'), 1), (('thing', 'sout'), 1), (('sout', 'of'), 1), (('of', 'the'), 5), (('the', 'same'), 1), (('same', 'sime'), 1), (('sime', 'the'), 1), (('the', 'darthr'), 1), (('darthr', 'was'), 1), (('was', 'she'), 1), (('she', 'way'), 1), (('way', 'of'), 2), (('the', 'way'), 1), (('the', 'door'), 1), (('door', 'of'), 1), (('the', 'table'), 1), (('table', 'to'), 1), (('the', 'was'), 1), (('was', 'soeezing'), 1), (('soeezing', 'on'), 1), (('on', 'the'), 1), (('the', 'time,'), 1), (('time,', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 1), (('know', 'what'), 1), (('what', 'i'), 1), (('i', ""can't""), 1), ((""can't"", 'tee'), 1), (('tee', 'the'), 1), (('the', 'dormouse'), 1), (('dormouse', 'say'), 1), (('say', 'in'), 2), (('in', 'the'), 2), (('the', ""sea,'""), 1), ((""sea,'"", 'said'), 1), (('said', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'in'), 1), (('in', 'a'), 1), (('a', 'tone'), 1), (('tone', 'of'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('the', 'door,'), 1), (('door,', 'a'), 1)])"
42,"voice:--

  'i passed by his garden, and marked, with one eye,
  how the owl and the panther were sh",1,19,1.0,"(3, [""'i"", 'owl', 'panther'])","(3, [""'i"", 'owl', 'panther'])","dict_items([(('voice:--', ""'i""), 1), ((""'i"", 'passed'), 1), (('passed', 'by'), 1), (('by', 'his'), 1), (('his', 'garden,'), 1), (('garden,', 'and'), 1), (('and', 'marked,'), 1), (('marked,', 'with'), 1), (('with', 'one'), 1), (('one', 'eye,'), 1), (('eye,', 'how'), 1), (('how', 'the'), 1), (('the', 'owl'), 1), (('owl', 'and'), 1), (('and', 'the'), 1), (('the', 'panther'), 1), (('panther', 'were'), 1), (('were', 'sh'), 1)])"
1042,"aring and she was going the words                                                                                                    * choppu ald mooked at her on the words. 
'i don't know what i have to be a little birler, i don't know what i can tee the semescoes with a mittle bisds and the sempen",0,36,0.84,"(8, ['ald', ""'i"", 'i', 'birler,', 'i', 'i', 'tee', 'mittle'])","(14, ['aring', 'choppu', 'ald', 'mooked', ""'i"", 'i', 'birler,', 'i', 'i', 'tee', 'semescoes', 'mittle', 'bisds', 'sempen'])","dict_items([(('aring', 'and'), 1), (('and', 'she'), 1), (('she', 'was'), 1), (('was', 'going'), 1), (('going', 'the'), 1), (('the', 'words'), 1), (('words', '*'), 1), (('*', 'choppu'), 1), (('choppu', 'ald'), 1), (('ald', 'mooked'), 1), (('mooked', 'at'), 1), (('at', 'her'), 1), (('her', 'on'), 1), (('on', 'the'), 1), (('the', 'words.'), 1), (('words.', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 2), (('know', 'what'), 2), (('what', 'i'), 2), (('i', 'have'), 1), (('have', 'to'), 1), (('to', 'be'), 1), (('be', 'a'), 1), (('a', 'little'), 1), (('little', 'birler,'), 1), (('birler,', 'i'), 1), (('i', ""don't""), 1), (('i', 'can'), 1), (('can', 'tee'), 1), (('tee', 'the'), 1), (('the', 'semescoes'), 1), (('semescoes', 'with'), 1), (('with', 'a'), 1), (('a', 'mittle'), 1), (('mittle', 'bisds'), 1), (('bisds', 'and'), 1), (('and', 'the'), 1), (('the', 'sempen'), 1)])"
43," she was quite silent for a
minute or two, which gave the pigeon the opportunity of adding, 'you're
",1,18,1.0,"(0, [])","(0, [])","dict_items([(('she', 'was'), 1), (('was', 'quite'), 1), (('quite', 'silent'), 1), (('silent', 'for'), 1), (('for', 'a'), 1), (('a', 'minute'), 1), (('minute', 'or'), 1), (('or', 'two,'), 1), (('two,', 'which'), 1), (('which', 'gave'), 1), (('gave', 'the'), 1), (('the', 'pigeon'), 1), (('pigeon', 'the'), 1), (('the', 'opportunity'), 1), (('opportunity', 'of'), 1), (('of', 'adding,'), 1), (('adding,', ""'you're""), 1)])"
1043,"nothing to be a pear het him to the thing!'

'i don't know the doomouse said the sea,' said the mock turtle in a tone of the soute of the sabbit say in the door, and the white rabbit blowered to say the table to the was sootling to see if he was seel a louse the thing sabbit as she was see as the co",0,60,0.91,"(8, ['pear', 'het', ""'i"", 'mock', 'turtle', 'seel', 'louse', 'co'])","(14, ['pear', 'het', ""'i"", 'doomouse', 'mock', 'turtle', 'soute', 'sabbit', 'blowered', 'sootling', 'seel', 'louse', 'sabbit', 'co'])","dict_items([(('nothing', 'to'), 1), (('to', 'be'), 1), (('be', 'a'), 1), (('a', 'pear'), 1), (('pear', 'het'), 1), (('het', 'him'), 1), (('him', 'to'), 1), (('to', 'the'), 2), (('the', ""thing!'""), 1), ((""thing!'"", ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 1), (('know', 'the'), 1), (('the', 'doomouse'), 1), (('doomouse', 'said'), 1), (('said', 'the'), 2), (('the', ""sea,'""), 1), ((""sea,'"", 'said'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'in'), 1), (('in', 'a'), 1), (('a', 'tone'), 1), (('tone', 'of'), 1), (('of', 'the'), 2), (('the', 'soute'), 1), (('soute', 'of'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'door,'), 1), (('door,', 'and'), 1), (('and', 'the'), 1), (('the', 'white'), 1), (('white', 'rabbit'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'say'), 1), (('say', 'the'), 1), (('the', 'table'), 1), (('table', 'to'), 1), (('the', 'was'), 1), (('was', 'sootling'), 1), (('sootling', 'to'), 1), (('to', 'see'), 1), (('see', 'if'), 1), (('if', 'he'), 1), (('he', 'was'), 1), (('was', 'seel'), 1), (('seel', 'a'), 1), (('a', 'louse'), 1), (('louse', 'the'), 1), (('the', 'thing'), 1), (('thing', 'sabbit'), 1), (('sabbit', 'as'), 1), (('as', 'she'), 1), (('she', 'was'), 1), (('was', 'see'), 1), (('see', 'as'), 1), (('as', 'the'), 1), (('the', 'co'), 1)])"
44,"me, feeling very glad
she had someone to listen to her. the cat seemed to think that there was
enoug",1,19,0.95,"(0, [])","(1, ['enoug'])","dict_items([(('me,', 'feeling'), 1), (('feeling', 'very'), 1), (('very', 'glad'), 1), (('glad', 'she'), 1), (('she', 'had'), 1), (('had', 'someone'), 1), (('someone', 'to'), 1), (('to', 'listen'), 1), (('listen', 'to'), 1), (('to', 'her.'), 1), (('her.', 'the'), 1), (('the', 'cat'), 1), (('cat', 'seemed'), 1), (('seemed', 'to'), 1), (('to', 'think'), 1), (('think', 'that'), 1), (('that', 'there'), 1), (('there', 'was'), 1), (('was', 'enoug'), 1)])"
1044,"h of the sabbit say in the door, and the white rabbit blowered to her the had frown on the table, but she said the pueen, 'and when i make mert ter that would be a great hatd aeen the dance?
                                                                                                    * choppu ",0,35,0.81,"(4, ['h', 'frown', 'i', 'ter'])","(11, ['h', 'sabbit', 'blowered', 'frown', 'pueen,', 'i', 'mert', 'ter', 'hatd', 'aeen', 'choppu'])","dict_items([(('h', 'of'), 1), (('of', 'the'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'door,'), 1), (('door,', 'and'), 1), (('and', 'the'), 1), (('the', 'white'), 1), (('white', 'rabbit'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'her'), 1), (('her', 'the'), 1), (('the', 'had'), 1), (('had', 'frown'), 1), (('frown', 'on'), 1), (('on', 'the'), 1), (('the', 'table,'), 1), (('table,', 'but'), 1), (('but', 'she'), 1), (('she', 'said'), 1), (('said', 'the'), 1), (('the', 'pueen,'), 1), (('pueen,', ""'and""), 1), ((""'and"", 'when'), 1), (('when', 'i'), 1), (('i', 'make'), 1), (('make', 'mert'), 1), (('mert', 'ter'), 1), (('ter', 'that'), 1), (('that', 'would'), 1), (('would', 'be'), 1), (('be', 'a'), 1), (('a', 'great'), 1), (('great', 'hatd'), 1), (('hatd', 'aeen'), 1), (('aeen', 'the'), 1), (('the', 'dance?'), 1), (('dance?', '*'), 1), (('*', 'choppu'), 1)])"
45," she was,
and waited.

when the procession came opposite to alice, they all stopped and looked
at he",1,18,1.0,"(1, ['alice,'])","(1, ['alice,'])","dict_items([(('she', 'was,'), 1), (('was,', 'and'), 1), (('and', 'waited.'), 1), (('waited.', 'when'), 1), (('when', 'the'), 1), (('the', 'procession'), 1), (('procession', 'came'), 1), (('came', 'opposite'), 1), (('opposite', 'to'), 1), (('to', 'alice,'), 1), (('alice,', 'they'), 1), (('they', 'all'), 1), (('all', 'stopped'), 1), (('stopped', 'and'), 1), (('and', 'looked'), 1), (('looked', 'at'), 1), (('at', 'he'), 1)])"
1045,"r face, and she was going to see if he was seel a louse the thing sabbit as she was see as the corrou of the sabbit say in the dart sat down and saying to herself 'it was the mock turtle sat off, and she was going to see if he was seel a louse the thing sabbit as she was see as the corrou of the sab",0,64,0.93,"(9, ['r', 'seel', 'louse', 'dart', 'mock', 'turtle', 'seel', 'louse', 'sab'])","(14, ['r', 'seel', 'louse', 'sabbit', 'corrou', 'sabbit', 'dart', 'mock', 'turtle', 'seel', 'louse', 'sabbit', 'corrou', 'sab'])","dict_items([(('r', 'face,'), 1), (('face,', 'and'), 1), (('and', 'she'), 2), (('she', 'was'), 4), (('was', 'going'), 2), (('going', 'to'), 2), (('to', 'see'), 2), (('see', 'if'), 2), (('if', 'he'), 2), (('he', 'was'), 2), (('was', 'seel'), 2), (('seel', 'a'), 2), (('a', 'louse'), 2), (('louse', 'the'), 2), (('the', 'thing'), 2), (('thing', 'sabbit'), 2), (('sabbit', 'as'), 2), (('as', 'she'), 2), (('was', 'see'), 2), (('see', 'as'), 2), (('as', 'the'), 2), (('the', 'corrou'), 2), (('corrou', 'of'), 2), (('of', 'the'), 2), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'dart'), 1), (('dart', 'sat'), 1), (('sat', 'down'), 1), (('down', 'and'), 1), (('and', 'saying'), 1), (('saying', 'to'), 1), (('to', 'herself'), 1), (('herself', ""'it""), 1), ((""'it"", 'was'), 1), (('was', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'sat'), 1), (('sat', 'off,'), 1), (('off,', 'and'), 1), (('the', 'sab'), 1)])"
46,"all for a baby: altogether alice did not
like the look of the thing at all. 'but perhaps it was only",1,21,1.0,"(1, ['alice'])","(1, ['alice'])","dict_items([(('all', 'for'), 1), (('for', 'a'), 1), (('a', 'baby:'), 1), (('baby:', 'altogether'), 1), (('altogether', 'alice'), 1), (('alice', 'did'), 1), (('did', 'not'), 1), (('not', 'like'), 1), (('like', 'the'), 1), (('the', 'look'), 1), (('look', 'of'), 1), (('of', 'the'), 1), (('the', 'thing'), 1), (('thing', 'at'), 1), (('at', 'all.'), 1), (('all.', ""'but""), 1), ((""'but"", 'perhaps'), 1), (('perhaps', 'it'), 1), (('it', 'was'), 1), (('was', 'only'), 1)])"
1046," a pigch of the sable of the sea, the march hare said the semeocopesed whth the words was she was so spok the words of the sabbit say in the door, and the pueen say down and said, 'it was the mock turtle sat off, and she was sooe doot of the table, but she said the pueen, 'and when i make mur mose t",0,55,0.85,"(8, ['sable', 'march', 'hare', 'mock', 'turtle', 'i', 'mose', 't'])","(18, ['pigch', 'sable', 'march', 'hare', 'semeocopesed', 'whth', 'spok', 'sabbit', 'pueen', 'mock', 'turtle', 'sooe', 'doot', 'pueen,', 'i', 'mur', 'mose', 't'])","dict_items([(('a', 'pigch'), 1), (('pigch', 'of'), 1), (('of', 'the'), 4), (('the', 'sable'), 1), (('sable', 'of'), 1), (('the', 'sea,'), 1), (('sea,', 'the'), 1), (('the', 'march'), 1), (('march', 'hare'), 1), (('hare', 'said'), 1), (('said', 'the'), 2), (('the', 'semeocopesed'), 1), (('semeocopesed', 'whth'), 1), (('whth', 'the'), 1), (('the', 'words'), 2), (('words', 'was'), 1), (('was', 'she'), 1), (('she', 'was'), 2), (('was', 'so'), 1), (('so', 'spok'), 1), (('spok', 'the'), 1), (('words', 'of'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('say', 'in'), 1), (('in', 'the'), 1), (('the', 'door,'), 1), (('door,', 'and'), 1), (('and', 'the'), 1), (('the', 'pueen'), 1), (('pueen', 'say'), 1), (('say', 'down'), 1), (('down', 'and'), 1), (('and', 'said,'), 1), (('said,', ""'it""), 1), ((""'it"", 'was'), 1), (('was', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'sat'), 1), (('sat', 'off,'), 1), (('off,', 'and'), 1), (('and', 'she'), 1), (('was', 'sooe'), 1), (('sooe', 'doot'), 1), (('doot', 'of'), 1), (('the', 'table,'), 1), (('table,', 'but'), 1), (('but', 'she'), 1), (('she', 'said'), 1), (('the', 'pueen,'), 1), (('pueen,', ""'and""), 1), ((""'and"", 'when'), 1), (('when', 'i'), 1), (('i', 'make'), 1), (('make', 'mur'), 1), (('mur', 'mose'), 1), (('mose', 't'), 1)])"
47,"ought alice; 'only, as it's asleep, i
suppose it doesn't mind.'

the table was a large one, but the ",1,19,1.0,"(2, ['alice;', 'i'])","(2, ['alice;', 'i'])","dict_items([(('ought', 'alice;'), 1), (('alice;', ""'only,""), 1), ((""'only,"", 'as'), 1), (('as', ""it's""), 1), ((""it's"", 'asleep,'), 1), (('asleep,', 'i'), 1), (('i', 'suppose'), 1), (('suppose', 'it'), 1), (('it', ""doesn't""), 1), ((""doesn't"", ""mind.'""), 1), ((""mind.'"", 'the'), 1), (('the', 'table'), 1), (('table', 'was'), 1), (('was', 'a'), 1), (('a', 'large'), 1), (('large', 'one,'), 1), (('one,', 'but'), 1), (('but', 'the'), 1)])"
1047,"had ganlent the doom the was soeezing on the time, 
'i don't know what i can't tee the dormouse say in the sea,' said the mock turtle in a tone of the sabbit say in the door, and the white rabbit blowered to herself at the coor had a little thing to say it the white rabbit, when she was soeeking at ",0,56,0.9,"(7, ['doom', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle'])","(13, ['ganlent', 'doom', 'soeezing', ""'i"", 'i', 'tee', 'dormouse', 'mock', 'turtle', 'sabbit', 'blowered', 'coor', 'soeeking'])","dict_items([(('had', 'ganlent'), 1), (('ganlent', 'the'), 1), (('the', 'doom'), 1), (('doom', 'the'), 1), (('the', 'was'), 1), (('was', 'soeezing'), 1), (('soeezing', 'on'), 1), (('on', 'the'), 1), (('the', 'time,'), 1), (('time,', ""'i""), 1), ((""'i"", ""don't""), 1), ((""don't"", 'know'), 1), (('know', 'what'), 1), (('what', 'i'), 1), (('i', ""can't""), 1), ((""can't"", 'tee'), 1), (('tee', 'the'), 1), (('the', 'dormouse'), 1), (('dormouse', 'say'), 1), (('say', 'in'), 2), (('in', 'the'), 2), (('the', ""sea,'""), 1), ((""sea,'"", 'said'), 1), (('said', 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'in'), 1), (('in', 'a'), 1), (('a', 'tone'), 1), (('tone', 'of'), 1), (('of', 'the'), 1), (('the', 'sabbit'), 1), (('sabbit', 'say'), 1), (('the', 'door,'), 1), (('door,', 'and'), 1), (('and', 'the'), 1), (('the', 'white'), 2), (('white', 'rabbit'), 1), (('rabbit', 'blowered'), 1), (('blowered', 'to'), 1), (('to', 'herself'), 1), (('herself', 'at'), 1), (('at', 'the'), 1), (('the', 'coor'), 1), (('coor', 'had'), 1), (('had', 'a'), 1), (('a', 'little'), 1), (('little', 'thing'), 1), (('thing', 'to'), 1), (('to', 'say'), 1), (('say', 'it'), 1), (('it', 'the'), 1), (('white', 'rabbit,'), 1), (('rabbit,', 'when'), 1), (('when', 'she'), 1), (('she', 'was'), 1), (('was', 'soeeking'), 1), (('soeeking', 'at'), 1)])"
48,"he had
succeeded in bringing herself down to her usual height.

it was so long since she had been an",1,20,1.0,"(0, [])","(0, [])","dict_items([(('he', 'had'), 1), (('had', 'succeeded'), 1), (('succeeded', 'in'), 1), (('in', 'bringing'), 1), (('bringing', 'herself'), 1), (('herself', 'down'), 1), (('down', 'to'), 1), (('to', 'her'), 1), (('her', 'usual'), 1), (('usual', 'height.'), 1), (('height.', 'it'), 1), (('it', 'was'), 1), (('was', 'so'), 1), (('so', 'long'), 1), (('long', 'since'), 1), (('since', 'she'), 1), (('she', 'had'), 1), (('had', 'been'), 1), (('been', 'an'), 1)])"
1048,"other of the door, 
'i don't know what i have to be a little birler,' the mock turtle seplied in an offended tone, 'and the mort of the sable with the words '

'i don't know what i have to be a little birler,' she said to herself, 'i don't know what i can the most of the say of the dooroa dorn the m",0,62,0.95,"(13, [""'i"", 'i', ""birler,'"", 'mock', 'turtle', 'mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dorn'])","(15, [""'i"", 'i', ""birler,'"", 'mock', 'turtle', 'seplied', 'mort', 'sable', ""'i"", 'i', ""birler,'"", ""'i"", 'i', 'dooroa', 'dorn'])","dict_items([(('other', 'of'), 1), (('of', 'the'), 4), (('the', 'door,'), 1), (('door,', ""'i""), 1), ((""'i"", ""don't""), 3), ((""don't"", 'know'), 3), (('know', 'what'), 3), (('what', 'i'), 3), (('i', 'have'), 2), (('have', 'to'), 2), (('to', 'be'), 2), (('be', 'a'), 2), (('a', 'little'), 2), (('little', ""birler,'""), 2), ((""birler,'"", 'the'), 1), (('the', 'mock'), 1), (('mock', 'turtle'), 1), (('turtle', 'seplied'), 1), (('seplied', 'in'), 1), (('in', 'an'), 1), (('an', 'offended'), 1), (('offended', 'tone,'), 1), (('tone,', ""'and""), 1), ((""'and"", 'the'), 1), (('the', 'mort'), 1), (('mort', 'of'), 1), (('the', 'sable'), 1), (('sable', 'with'), 1), (('with', 'the'), 1), (('the', 'words'), 1), (('words', ""'""), 1), ((""'"", ""'i""), 1), ((""birler,'"", 'she'), 1), (('she', 'said'), 1), (('said', 'to'), 1), (('to', 'herself,'), 1), (('herself,', ""'i""), 1), (('i', 'can'), 1), (('can', 'the'), 1), (('the', 'most'), 1), (('most', 'of'), 1), (('the', 'say'), 1), (('say', 'of'), 1), (('the', 'dooroa'), 1), (('dooroa', 'dorn'), 1), (('dorn', 'the'), 1), (('the', 'm'), 1)])"
49,"g away altogether.

'that was a narrow escape!' said alice, a good deal frightened at the
sudden cha",1,18,1.0,"(3, ['g', 'alice,', 'cha'])","(3, ['g', 'alice,', 'cha'])","dict_items([(('g', 'away'), 1), (('away', 'altogether.'), 1), (('altogether.', ""'that""), 1), ((""'that"", 'was'), 1), (('was', 'a'), 1), (('a', 'narrow'), 1), (('narrow', ""escape!'""), 1), ((""escape!'"", 'said'), 1), (('said', 'alice,'), 1), (('alice,', 'a'), 1), (('a', 'good'), 1), (('good', 'deal'), 1), (('deal', 'frightened'), 1), (('frightened', 'at'), 1), (('at', 'the'), 1), (('the', 'sudden'), 1), (('sudden', 'cha'), 1)])"
1049,"mge of the ouher side of the table, but she said the pueen, 'and when i make mert ter will be a gris with the words '

'i don't know the dorrou would not mever heard it much as all the dourt!' said the mouse, 'and the mort of the sable with the words '

'i don't know what i have to be a little birle",0,57,0.86,"(9, ['i', 'ter', 'gris', ""'i"", 'mort', 'sable', ""'i"", 'i', 'birle'])","(16, ['mge', 'ouher', 'pueen,', 'i', 'mert', 'ter', 'gris', ""'i"", 'dorrou', 'mever', ""dourt!'"", 'mort', 'sable', ""'i"", 'i', 'birle'])","dict_items([(('mge', 'of'), 1), (('of', 'the'), 3), (('the', 'ouher'), 1), (('ouher', 'side'), 1), (('side', 'of'), 1), (('the', 'table,'), 1), (('table,', 'but'), 1), (('but', 'she'), 1), (('she', 'said'), 1), (('said', 'the'), 2), (('the', 'pueen,'), 1), (('pueen,', ""'and""), 1), ((""'and"", 'when'), 1), (('when', 'i'), 1), (('i', 'make'), 1), (('make', 'mert'), 1), (('mert', 'ter'), 1), (('ter', 'will'), 1), (('will', 'be'), 1), (('be', 'a'), 2), (('a', 'gris'), 1), (('gris', 'with'), 1), (('with', 'the'), 2), (('the', 'words'), 2), (('words', ""'""), 2), ((""'"", ""'i""), 2), ((""'i"", ""don't""), 2), ((""don't"", 'know'), 2), (('know', 'the'), 1), (('the', 'dorrou'), 1), (('dorrou', 'would'), 1), (('would', 'not'), 1), (('not', 'mever'), 1), (('mever', 'heard'), 1), (('heard', 'it'), 1), (('it', 'much'), 1), (('much', 'as'), 1), (('as', 'all'), 1), (('all', 'the'), 1), (('the', ""dourt!'""), 1), ((""dourt!'"", 'said'), 1), (('the', 'mouse,'), 1), (('mouse,', ""'and""), 1), ((""'and"", 'the'), 1), (('the', 'mort'), 1), (('mort', 'of'), 1), (('the', 'sable'), 1), (('sable', 'with'), 1), (('know', 'what'), 1), (('what', 'i'), 1), (('i', 'have'), 1), (('have', 'to'), 1), (('to', 'be'), 1), (('a', 'little'), 1), (('little', 'birle'), 1)])"
